wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic,NewBodyPercent,NewTanning,NewDryOrSweet,NewAcidic,Region,SweetnessScale,AcidicScale,BodyScale
896,https://images.vivino.com/thumbs/pG2uA0i1SkKmtTMP5VzMlQ_pb_x600.png,"Domaine Faiveley
Echezeaux Grand Cru 1991","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Faiveley'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Flagey-Échezeaux', 'Échezeaux Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The complex and very pleasant nose proposes an array of fruity and fiery scents. This wine is round and fruity on the palate. The blended and silky tannins give long-lasting aromas on the finish. This Grand Cru has a full and balanced structure, pointing to good cellaring potential.']]", Domaine Faiveley,red,"[' Pinot Noir', ' ']", Contains sulfites,1991,$489.99,41.1662%;,37.5644%;,9.33377%;,69.8537%;,41.1662,37.5644,9.33377,69.8537, Bourgogne,0.23525807443553307,0.7769591890228279,0.3401286810642533
897,https://images.vivino.com/thumbs/cKCJA7SvTqGJ9hZWGt82xw_pb_x600.png,"Louis Jadot
Gevrey-Chambertin Premier Cru Petite Chapelle 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Louis Jadot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Gevrey-Chambertin Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is well coloured. Tannins are quite numerous, strong but finely flavoured. This wine will match quite strong and sophisticated dishes. It will perfectly match boeuf bourguignon, leg of lamb and most matured cheeses, but not blue cheese.']]", Louis Jadot,red,"[' Pinot Noir', ' ']", Contains sulfites,2016,$189.99,38.4211%;,33.0667%;,7.44778%;,70.4681%;,38.4211,33.0667,7.44778,70.4681, Bourgogne,0.1877216153407974,0.7860066972766176,0.29880411514456295
898,https://images.vivino.com/thumbs/OGvQGN-MTaWFf4z6t7bsQw_pb_x600.png,"La Pousse d'Or
Volnay 1er Cru 'Clos d'Audignac' (Monopole) 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', ""La Pousse d'Or""], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Volnay', 'Volnay Premier Cru', ""Volnay 1er Cru 'Clos de l'Audignac'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Complex nose mixing notes of vanilla, licorice and caramel; Mouth complex, rich and fat.']]"," ""La Pousse dOr""",red,"[' Pinot Noir', ' ']", 13%,2018,$99.99,33.3983%;,22.938%;,8.36882%;,59.3805%;,33.3983,22.938,8.36882,59.3805, Bourgogne,0.21093646816855116,0.6227333370638598,0.22319119404827492
899,https://images.vivino.com/thumbs/5_9Z5A4_TMS2zzkiMALXGw_pb_x600.png,"Bouchard Père & Fils
Chapelle-Chambertin Grand Cru 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Bouchard Père & Fils'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Chapelle-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Intense and deep bouquet. A wine from the perfect marriage of grace and liveliness, of finesse and silkiness. A wine of remarkable attractiveness. Very good keeping potential.']]", Bouchard Père & Fils,red,"[' Pinot Noir', ' ']", Contains sulfites,2010,$479.99,42.5877%;,35.3423%;,5.58462%;,77.7465%;,42.5877,35.3423,5.58462,77.7465, Bourgogne,0.14076058737832267,0.89318668437685,0.3615278543019639
900,https://images.vivino.com/thumbs/4fNUjvzNSYqE8a4JKqIf5A_pb_x600.png,"Clos Frantin
Grands-Échézeaux Grand Cru 2002","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Clos Frantin'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Flagey-Échezeaux', 'Grands-Échezeaux Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep red color tinged with violet. The nose is elegant, racy, and develops stone fruit aromas of black berries, supported by spicy notes and tobacco. When older, these aromas evolve towards aromas of undergrowth, truffle and leather. The palate is velvety and balanced with fine ripe tannins, with notes of gingerbread and candied fruit. As for the final, it is extremely long and aromatic.']]", Clos Frantin,red,"[' Pinot Noir', ' ']", Contains sulfites,2002,$479.99,43.6504%;,37.2264%;,12.6213%;,72.7128%;,43.6504,37.2264,12.6213,72.7128, Bourgogne,0.3181204095315391,0.819061615533912,0.3775256744917037
901,https://images.vivino.com/thumbs/Pxh1n5NRRq2XkyYSmJzJaQ_pb_x600.png,"Louis Jadot
Latricières-Chambertin Grand Cru 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Louis Jadot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Latricières-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has very deep and rather dark colour. Intense bouquet with spices and red berries aromas. Very good structure in the mouth but also silky and long lasting: always a very well-balanced wine. The Grand Cru will match red meet with sauce, game, lamb and rather strong cheese.']]", Louis Jadot,red,"[' Pinot Noir', ' ']", Contains sulfites,2005,$479.99,43.3712%;,38.548%;,10.6225%;,76.2815%;,43.3712,38.548,10.6225,76.2815, Bourgogne,0.26774056953315223,0.8716134428537349,0.37332261492929164
902,https://images.vivino.com/thumbs/ubtrOZzDT9ywiVWsNCpp-A_pb_x600.png,"Domaine Ponsot
Griotte-Chambertin Grand Cru 2002","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Ponsot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Griotte-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Domaine Ponsot,red,"[' Pinot Noir', ' ']", 14%,2002,$699.99,47.0811%;,35.5073%;,22.299%;,67.7427%;,47.0811,35.5073,22.299,67.7427, Bourgogne,0.5620472544146633,0.7458731051625578,0.4291712204829905
903,https://images.vivino.com/thumbs/8hZz8CyNTReC17XidMfoiw_pb_x600.png,"Domaine Perrot-Minot
Cuvée Ultra Vieilles Vignes Chambolle-Musigny Premier Cru 'La Combe d'Orveau' 2014","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Perrot-Minot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Chambolle-Musigny', 'Chambolle-Musigny Premier Cru', ""Chambolle-Musigny 1er Cru 'La Combe d'Orveau'""], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'There is excellent density to the beautifully well-detailed medium weight plus flavors that possess really lovely refinement on the mouth coating, balanced and explosively long finish.']]", Domaine Perrot-Minot,red,"[' Pinot Noir', ' ']", 13%,2014,$579.99,47.2245%;,33.2704%;,9.9898%;,68.2653%;,47.2245,33.2704,9.9898,68.2653, Bourgogne,0.2517933388112294,0.7535687884526464,0.4313299552295876
904,https://images.vivino.com/thumbs/OVk1ktTJSV-vKBVDM_n8EQ_pb_x600.png,"Louis Jadot
Clos Saint-Denis Grand Cru 2011","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Louis Jadot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Clos Saint-Denis Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a dark colour showing strong aromas of cherries, black current but also spices typical of our terroir. The tannins are both powerful and elegant.']]", Louis Jadot,red,"[' Pinot Noir', ' ']", Contains sulfites,2011,$289.99,40.5103%;,37.2882%;,8.8063%;,73.5201%;,40.5103,37.2882,8.8063,73.5201, Bourgogne,0.2219631703911319,0.8309497233029296,0.3302548029590021
905,https://images.vivino.com/thumbs/JR870XaRQwqPXoRqAKpJjQ_pb_x600.png,"Georges Lignier et Fils
Clos de la Roche Grand Cru 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Georges Lignier et Fils'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Clos de la Roche Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Georges Lignier et Fils,red,"[' 100% Pinot Noir', ' ']", 13%,2016,$649.99,43.0378%;,35.2037%;,5.1187%;,75.2772%;,43.0378,35.2037,5.1187,75.2772, Bourgogne,0.12901705373211073,0.856824359944749,0.36830363191314475
906,https://images.vivino.com/thumbs/GOTYhmHbRcC3HX1lZYDrOg_150x200.jpg,"Domaine des Terres de Velle
Volnay Premier Cru 'Le Ronceret' 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine des Terres de Velle'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Volnay', 'Volnay Premier Cru', ""Volnay 1er Cru 'Le Ronceret'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine gives a nose with a complexity of nicely intense fruits. In the mouth, the delicacy of the fruit and a texture of soft tannins and even minerals give this very precise wine good ageing potential.']]", Domaine des Terres de Velle,red,"[' Pinot Noir', ' ']", Contains sulfites,2021,$79.99,38.9957%;,15.7866%;,0%;,68.9429%;,38.9957,15.7866,0.0,68.9429, Bourgogne,0.0,0.7635469648731671,0.3074541080692119
907,https://images.vivino.com/thumbs/5_9Z5A4_TMS2zzkiMALXGw_pb_x600.png,"Bouchard Père & Fils
Chapelle-Chambertin Grand Cru 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Bouchard Père & Fils'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Chapelle-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Intense and deep bouquet. A wine from the perfect marriage of grace and liveliness, of finesse and silkiness. A wine of remarkable attractiveness. Very good keeping potential.']]", Bouchard Père & Fils,red,"[' Pinot Noir', ' ']", Contains sulfites,2005,$589.99,42.5877%;,35.3423%;,5.58462%;,77.7465%;,42.5877,35.3423,5.58462,77.7465, Bourgogne,0.14076058737832267,0.89318668437685,0.3615278543019639
908,https://images.vivino.com/thumbs/iLMG8GjLTomYMiWdndhKOQ_pb_x600.png,"Aurélien Verdet
Nuits-Saint-Georges 1er Cru 'Aux Boudots' 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Aurélien Verdet'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Nuits-Saint-Georges', 'Nuits-Saint-Georges Premier Cru', ""Nuits-Saint-Georges 1er Cru 'Aux Boudots'""], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Aurélien Verdet,red,"[' Pinot Noir', ' ']", Contains sulfites,2018,$249.99,37.5022%;,32.6668%;,6.24155%;,78.7184%;,37.5022,32.6668,6.24155,78.7184, Bourgogne,0.15731853629274148,0.907498652592765,0.2849710512767245
909,https://images.vivino.com/thumbs/92IxAQuRRrm7kgcHpIC0gg_pb_x600.png,"Domaine Nicolas Rossignol
Volnay 1er Cru 'Clos des Angles' 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Nicolas Rossignol'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Volnay', 'Volnay Premier Cru', ""Volnay 1er Cru 'Les Angles'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is always the roundest, the fruitiest and the most open of the range. Silky on the palate, with a kind of nervous, acidic and tense finish.']]", Domaine Nicolas Rossignol,red,"[' Pinot Noir', ' ']", Contains sulfites,2010,$179.99,35.552%;,24.2821%;,7.43466%;,60.2552%;,35.552,24.2821,7.43466,60.2552, Bourgogne,0.1873909251763093,0.635613961200562,0.2556128608805349
910,https://images.vivino.com/thumbs/Ygmw51VMRw6S-_09ruWt2w_pb_x600.png,"Domaine Antonin Guyon
Corton Grand Cru 'Clos du Roy' 2001","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Antonin Guyon'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description']]", Domaine Antonin Guyon,red,"[' Pinot Noir', ' ']", Contains sulfites,2001,$239.99,35.6519%;,24.3469%;,9.6908%;,65.8979%;,35.6519,24.3469,9.6908,65.8979, Bourgogne,0.24425703094675183,0.7187070191817779,0.2571167493127877
911,https://images.vivino.com/thumbs/v34yDzY5QcO6XHip8i8aYw_pb_x600.png,"Jayer Gilles
Échezeaux du Dessus Grand Cru 2008","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Jayer Gilles'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Flagey-Échezeaux', 'Échezeaux Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Jayer Gilles,red,"[' Pinot Noir', ' ']", Contains sulfites,2008,$449.99,48.959%;,36.6376%;,20.2253%;,70.3001%;,48.959,36.6376,20.2253,70.3001, Bourgogne,0.5097795566937033,0.783532769238472,0.4574410111429251
912,https://images.vivino.com/thumbs/z7JZ-dKMRUyqAHm0-wSXkQ_pb_x600.png,"Albert Bichot
Clos de la Roche Grand Cru 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Albert Bichot'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Clos de la Roche Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a very pretty dress with a red very frank. Fruity and refreshing, it reveals the nose of red fruits, aniseed tobacco, cherry and menthol notes. Rich and well balanced mouth, it is a robust wine with crisp fruity. The finish is intense and fragrant candied and spices.']]", Albert Bichot,red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2015,$589.99,55.1394%;,30.4968%;,1.20353%;,77.4343%;,55.1394,30.4968,1.20353,77.4343, Bourgogne,0.030335025431888415,0.8885893014392959,0.5504803711699018
913,https://images.vivino.com/thumbs/XLJQrJ7ARR6K-5LtuIsByg_pb_x600.png,"Domaine Coquard Loison-Fleurot
Chambolle-Musigny 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Coquard Loison-Fleurot'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Chambolle-Musigny'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Domaine Coquard Loison-Fleurot,red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2017,$84.99,40.4584%;,30.8143%;,7.51415%;,68.7647%;,40.4584,30.8143,7.51415,68.7647, Bourgogne,0.18939447404636722,0.7609228340612769,0.3294735035632671
