wine_image,name,year,price,bodyPercent,Tanning,Acidic,compareFoods,rating,about_wine,Winery,Type,NewBodyPercent,NewTanning,NewAcidic,Grape_Type,Alcohol,Allergy
https://images.vivino.com/thumbs/e8iQmynXSRq_uYHKMdPMlQ_pb_x600.png,"M. Chapoutier
Ermitage Le Méal Blanc 2016",2016,$355.94,61.6747%;,25.3053%;,27.1963%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Brilliant and golden yellow.', 'Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent.', 'Mouth: Well-balanced, fruity, apple sauce, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.']]", M. Chapoutier,white,61.6747,25.3053,27.1963,"[' 100% Marsanne', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/NSc1dZ-CQPis_dxCRfuS_A_pb_x600.png,"Louis Latour
Chevalier-Montrachet Grand Cru Les Demoiselles 2020",2020,$818.99,60.3075%;,15.5788%;,49.9611%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Louis Latour'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Chevalier-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a pretty pale yellow colour. It is a sincere and tense wine with delicious aromas of white fruits and almond along with notes of vanilla. Beautiful in the mouth with some minerality, it promises great enjoyment after several years of cellaring.']]", Louis Latour,white,60.3075,15.5788,49.9611,"[' Chardonnay', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/6X0weFGFRf2h81fB2LrGIw_pb_x600.png,"Louis Latour
Puligny-Montrachet 1er Cru Les Chalumeaux 2020",2020,$131.24,65.831%;,4.21644%;,51.169%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Louis Latour'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru', ""Puligny-Montrachet 1er Cru 'Les Chalumaux'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It offers an attractive light yellow colour. On the nose, exotic fruit explode, refined with vanilla aromas and notes of brioche. Ample and round on tasting, notes of brioche subtly perfume the palate; vanilla aromas reveal a deliciously sweet wine, ending with fresh almond flavors.']]", Louis Latour,white,65.831,4.21644,51.169,"[' Chardonnay', ' ']", Contains sulfites,"["" 'It offers an attractive light yellow colour. On the nose"", ' exotic fruit explode', ' refined with vanilla aromas and notes of brioche. Ample and round on tasting', ' notes of brioche subtly perfume the palate; vanilla aromas reveal a deliciously sweet wine', "" ending with fresh almond flavors.']]""]"
https://images.vivino.com/thumbs/_OmJj_qlRcqVltcqFhTldw_pb_x600.png,"Bouchard Père & Fils
Corton-Charlemagne Grand Cru Blanc 2020",2020,$309.74,61.1044%;,12.1442%;,48.1275%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Bouchard Père & Fils'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Bouchard Père & Fils,white,61.1044,12.1442,48.1275,"[' 100% Chardonnay', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/APwSnxG8SAeQo-Kc8ITtHw_pb_x600.png,"La Manufacture
Chablis Grand Cru 'Blanchot' 2019",2019,$119.99,42.358%;,0%;,68.8693%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.4,"[['Winery', 'La Manufacture'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Grand Cru', ""Chablis Grand Cru 'Blanchot'""], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites']]", La Manufacture,white,42.358,0.0,68.8693,"[' Chardonnay', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/Z3EyHz5BQt-_5hrHGFuRgA_pb_x600.png,"Louis Jadot
Montrachet Grand Cru 2008",2008,$899.99,63.4382%;,16.0924%;,48.8563%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Louis Jadot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a very nice, bright and shiny gold colour. It is a complex and powerful wine. Its comparable depth, intense fruit elegance, and layers of complex, textural richness, reflected in a sublime bouquet reminiscent of honey toast, culminate with a persistent finish.']]", Louis Jadot,white,63.4382,16.0924,48.8563,"[' Chardonnay', ' ']", Contains sulfites,"["" 'It has a very nice"", ' bright and shiny gold colour. It is a complex and powerful wine. Its comparable depth', ' intense fruit elegance', ' and layers of complex', ' textural richness', ' reflected in a sublime bouquet reminiscent of honey toast', "" culminate with a persistent finish.']]""]"
https://images.vivino.com/thumbs/6aAbpL41RaigwKxVTfsbRA_pb_x600.png,"Domaine Jean-Michel Gaunoux
Meursault Perrières Premier Cru 2017",2017,$249.99,62.3055%;,13.561%;,50.445%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine Jean-Michel Gaunoux'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru', ""Meursault 1er Cru 'Perrières'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Domaine Jean-Michel Gaunoux,white,62.3055,13.561,50.445,"[' Chardonnay', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/StOY9iVyTD-9J7y67enmEg_pb_x600.png,"Château Margaux
Pavillon Blanc du Château Margaux 2014",2014,$735,61.3563%;,16.2551%;,43.0957%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.4,"[['Winery', 'Château Margaux'], ['Grapes', '100% Sauvignon Blanc'], ['France', 'Bordeaux'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is exquisitely elegant and delicate, with subtle richness and complexity of flavour, and a lingering, distinctive bouquet.']]", Château Margaux,white,61.3563,16.2551,43.0957,"[' 100% Sauvignon Blanc', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/UrFHhPJnQYeV3iBdiZbA1g_pb_x600.png,"Domaine de Montille
Puligny-Montrachet 2021",2021,$253,54.5443%;,0%;,53.0263%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine de Montille'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Domaine de Montille,white,54.5443,0.0,53.0263,"[' Chardonnay', ' ']", 12.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/Hi_k03VmT2WS6vAGByWdQw_pb_x600.png,"Domaine de Montille
Corton-Charlemagne Grand Cru 2021",2021,$525,59.5282%;,8.81742%;,51.7203%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine de Montille'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has fruited nose delivers real complexity as well as elegance with mostly floral notes to the otherwise ripe green apple and stone aromas. There is excellent richness to the full-bodied, serious and textured broad-shouldered flavors that possess an abundance of palate staining extract that culminate in a focused, powerful and explosive finish.']]", Domaine de Montille,white,59.5282,8.81742,51.7203,"[' Chardonnay', ' ']", 12.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/T02zlwpxS1OsGl26Z6R-CQ_pb_x600.png,"Domaine de Montille
Chassagne-Montrachet 2021",2021,$230,54.1449%;,0%;,54.655%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine de Montille'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Domaine de Montille,white,54.1449,0.0,54.655,"[' Chardonnay', ' ']", 12.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/QmKYvBk0TriNhD-nEvkNng_pb_x600.png,"Pierre Boisson
Meursault 'Les Grands Charrons' 2020",2020,$324,66.828%;,10.9093%;,54.3899%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Pierre Boisson'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Pierre Boisson,white,66.828,10.9093,54.3899,"[' Chardonnay', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/Hi_k03VmT2WS6vAGByWdQw_pb_x600.png,"Domaine de Montille
Corton-Charlemagne Grand Cru 2021",2021,$525,59.5282%;,8.81742%;,51.7203%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine de Montille'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has fruited nose delivers real complexity as well as elegance with mostly floral notes to the otherwise ripe green apple and stone aromas. There is excellent richness to the full-bodied, serious and textured broad-shouldered flavors that possess an abundance of palate staining extract that culminate in a focused, powerful and explosive finish.']]", Domaine de Montille,white,59.5282,8.81742,51.7203,"[' Chardonnay', ' ']", 12.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/A4ZqJZvHTbSde9stuamN5A_pb_x600.png,"Laurent Ponsot
Cuvée du Kalimeris Corton-Charlemagne Grand Cru 2020",2020,$611,67.647%;,18.1163%;,56.5231%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Laurent Ponsot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Laurent Ponsot,white,67.647,18.1163,56.5231,"[' Chardonnay', ' ']", 13%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/mEqFvHCOT4ax8VMGJq_Ecw_pb_x600.png,"Jean Féry & Fils
Chassagne-Montrachet Premier Cru 'Abbaye de Morgeot' 2021",2021,$183.99,63.2369%;,10.5372%;,49.3088%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Jean Féry & Fils'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet', 'Chassagne-Montrachet Premier Cru', ""Chassagne-Montrachet 1er Cru 'Abbaye de Morgeot'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Jean Féry & Fils,white,63.2369,10.5372,49.3088,"[' Chardonnay', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/StOY9iVyTD-9J7y67enmEg_pb_x600.png,"Château Margaux
Pavillon Blanc du Château Margaux 2012",2012,$463,61.3563%;,16.2551%;,43.0957%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.4,"[['Winery', 'Château Margaux'], ['Grapes', '100% Sauvignon Blanc'], ['France', 'Bordeaux'], ['Wine style', 'Bordeaux White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is exquisitely elegant and delicate, with subtle richness and complexity of flavour, and a lingering, distinctive bouquet.']]", Château Margaux,white,61.3563,16.2551,43.0957,"[' 100% Sauvignon Blanc', ' ']", Contains sulfites,"["" 'It is exquisitely elegant and delicate"", ' with subtle richness and complexity of flavour', ' and a lingering', "" distinctive bouquet.']]""]"
https://images.vivino.com/thumbs/Q7YsINAjSXKoF-bReiq9Zg_pb_x600.png,"Domaine de Montille
Puligny-Montrachet 1er Cru Le Cailleret 2021",2021,$509,59.5027%;,12.5828%;,48.6595%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Domaine de Montille'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has big step up in aromatic elegance with its aromas of dried acacia blossom, citrus rind, spice and wet stone where the latter element also characterizes the supple, round and intense medium-bodied flavors that possess excellent complexity and genuinely striking length.']]", Domaine de Montille,white,59.5027,12.5828,48.6595,"[' Chardonnay', ' ']", 12.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/YjqqZfTnRumnoboaE25IUg_pb_x600.png,"Louis Jadot - Domaine Duc de Magenta
Puligny-Montrachet 1er Cru Clos de la Garenne 2021",2021,$333,60.8541%;,8.64774%;,48.1406%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.4,"[['Winery', 'Louis Jadot - Domaine Duc de Magenta'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Puligny-Montrachet Premier Cru', ""Puligny-Montrachet 1er Cru 'Clos de la Garenne'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Louis Jadot - Domaine Duc de Magenta,white,60.8541,8.64774,48.1406,"[' Chardonnay', ' ']", Contains sulfites,
