,index,wine_image,name,year,price,bodyPercent,dryOrSweet,Acidic,compareFoods,rating,about_wine
183,18,https://images.vivino.com/thumbs/AyncYFzrTiuco5ETVZw9Gg_pb_x600.png,"Pegau
Châteauneuf-du-Pape Cuvée Laurence 2013",2013,$499.99,83.5078%;,40.4617%;,44.3571%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Pegau'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Garnet with brick-red glints.Scrubland scents,evolving after several years of aging on stone fruit aromas(prune),leather,fur and undergrowth.Cinnamon,pepper,dried beef.The change gives more spicy and complex.']]"
184,0,https://images.vivino.com/thumbs/3Z1n8qs2T1mXLB6YgwdACA_pb_x600.png,"Domaine Jamet
Côte-Rôtie 2008",2008,$289.99,71.4479%;,68.9926%;,65.6606%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Jamet'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]"
185,1,https://images.vivino.com/thumbs/Vht7jCPnT6awORvBHxdwzA_pb_x600.png,"E. Guigal
Côte-Rôtie Brune & Blonde de Guigal 2018",2018,$94.99,73.3237%;,66.2092%;,64.4942%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'E. Guigal'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Dark ruby red in colour. On the nose spices, red berries and delicate oak aromas. On the palate a wine with round and soft tannins. Harmony between an imperceptible acidity, tannins giving it a good watch but softened by a long oak aging.']]"
186,2,https://images.vivino.com/thumbs/seZaVAtTSuGZsOnfScFj5w_pb_x600.png,"Domaine de Saje
Châteauneuf-du-Pape Rouge 2019",2019,$49.99,85%;,33.3252%;,41.0622%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine de Saje'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]"
187,3,https://images.vivino.com/thumbs/Gd7ZUhxrQqSzdXc3yk5rKw_pb_x600.png,"Pegau
Cuvée Réservée Châteauneuf-du-Pape Rouge 2020",2020,$79.99,85%;,42.4106%;,44.4954%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Pegau'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]"
188,4,https://images.vivino.com/thumbs/MvUpIVUSRVazthpnz34JLQ_pb_x600.png,"Château de Beaucastel
Châteauneuf-du-Pape 1995",1995,$343,83.2174%;,39.8547%;,45.0798%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Château de Beaucastel'], ['Grapes', 'Shiraz/Syrah, Counoise, Cinsault, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'A stunning example of this Southern Rhône blend with a smooth, earthy nose velvety texture and fruit-forward style; lovely, generous ripe black raspberry fruit and an exquisite finish.']]"
189,5,https://images.vivino.com/thumbs/HWS_S99uQfey2mkoAxqRrg_pb_x600.png,"Domaine du Vieux Télégraphe
Châteauneuf-du-Pape (La Crau) 2021",2021,$89.99,82.4248%;,40.3363%;,45.219%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine du Vieux Télégraphe'], ['Grapes', 'Garnacha'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep ruby with some purple nuances, this wine is medium to full-bodied and reveals notes of licorice, pepper, Asian spices, black cherry, raspberry, and currant, as well as a relatively big, sweet palate impression with moderate tannin in the finish.']]"
190,6,https://images.vivino.com/thumbs/ZZ7B6x7-TNucy0v7EWaHqw_pb_x600.png,"E. Guigal
Ermitage Ex-Voto 2013",2013,$518,82.7338%;,69.9444%;,56.4577%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'E. Guigal'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Eye : Deep dark ruby colour with mauve tints.', 'Nose : Black fruits, leather, liquorice, coffee flavour and oriental spices.', 'Palate : Powerful attack with richness and an important tannic structure. This wine expression fully the terroir trough its finesse and the strength of its tannins.', 'Overall : Great ageing potential, structured and concentrated with a rare intensity of flavour and colour.']]"
191,7,https://images.vivino.com/thumbs/MvUpIVUSRVazthpnz34JLQ_pb_x600.png,"Château de Beaucastel
Châteauneuf-du-Pape 2001",2001,$271,83.2174%;,39.8547%;,45.0798%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Château de Beaucastel'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Counoise, Cinsault, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A stunning example of this Southern Rhône blend with a smooth, earthy nose velvety texture and fruit-forward style; lovely, generous ripe black raspberry fruit and an exquisite finish.']]"
192,8,https://images.vivino.com/thumbs/PRndx5QNReerb23S7AiMjQ_pb_x600.png,"Clos du Caillou
La Réserve Châteauneuf-du-Pape 2020",2020,$340,82.9909%;,40.5243%;,42.0424%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Clos du Caillou'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has purple dress with brilliant reflections. The nose is elegant, marked by the licorice stick and the violet Zan, on crystallized cherries and ginger plums marks. The mouth is smooth, soft with a lot of volume, marked by red berries and by licorice liqueur. We perceive in finale, of numerous spiced marks']]"
193,9,https://images.vivino.com/thumbs/Ayaimw05Qku__fxF8mNfbg_pb_x600.png,"Domaine Philippe et Vincent Jaboulet
Cornas 2017",2017,$91.99,83.4781%;,46.2292%;,52.4382%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Philippe et Vincent Jaboulet'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Allergens', 'Contains sulfites'], ['Wine description', ""This wine reveals a sobre red colour, an odeur of red fruits and strong pepper. The aroma evolves towards the truffle, cooked fruits, liquorice. The taste softens with time but guards it's strong initial structure.""]]"
194,0,https://images.vivino.com/thumbs/JQo7aoWBSiaKum4Mzc_-FQ_pb_x600.png,"Domaine Alain Verset
Cornas 2017",2017,$56.99,83.1789%;,53.9465%;,57.4998%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Alain Verset'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]"
195,1,https://images.vivino.com/thumbs/ZRANY8W9QkiG3hjFMTpJQA_pb_x600.png,"Jean-Luc Colombo
Syrah Cornas Les Ruchets 2015",2015,$106.67,85%;,50.2869%;,56.1419%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Jean-Luc Colombo'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It offers aromas of blackberry, black currant and violet, soft spices and pepper.']]"
196,2,https://images.vivino.com/thumbs/u9ZMuobLS9W9oXTM59HRpA_pb_x600.png,"Domaine de Cristia
Châteauneuf-du-Pape Renaissance 2017",2017,$333.33,85%;,38.6655%;,40.9537%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine de Cristia'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Dark violet color with thick reflections. Dark intense purple coulouring denoting a rich and generous body. Beautiful aromatic intensity on the nose, exhaling complex notes of', 'Roasted coffee, licorice, stone fruit (cherry) and leather aromas. Complex bouquet of roasted coffee, liquorice, cherry and hints of leather. The attack in mouth and frank and powerful and marked by the taste of Black fruit (blackcurrant), zan and spices (black pepper). Powerful straightforward taste in the mouth with dark fruit (blackcurrant), spicy (Black pepper) and zan aromas.']]"
197,3,https://images.vivino.com/thumbs/ZRANY8W9QkiG3hjFMTpJQA_pb_x600.png,"Jean-Luc Colombo
Syrah Cornas Les Ruchets 2018",2018,$122.67,85%;,50.2869%;,56.1419%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Jean-Luc Colombo'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It offers aromas of blackberry, black currant and violet, soft spices and pepper.']]"
198,4,https://images.vivino.com/thumbs/C3VcOHJURwu37IefStr1Fw_pb_x600.png,"Domaine Jean-Michel Stéphan
Côte-Rôtie Côteaux de Bassenon 2020",2020,$184,71.3102%;,68.5555%;,64.9992%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine Jean-Michel Stéphan'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Allergens', 'Contains sulfites']]"
199,5,https://images.vivino.com/thumbs/SM-AeL7bTge2Ux3zkk-3kg_pb_x600.png,"M. Chapoutier
Hermitage Monier de la Sizeranne 2018",2018,$183.33,80.8965%;,66.781%;,54.7082%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'M. Chapoutier'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Deep garnet red, with purple highlights. Nose: Red fruit (raspberry, blackcurrant), with a hint of liquorice. Mouth: Good attack, it is a round, elegant wine, soft and concentrated tannins, and a long aftertaste of blackcurrant and raspberry, spicy when it is young.']]"
