wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic
https://images.vivino.com/thumbs/uR706Yt5RKeKi3-xtL6QHA_pb_x600.png,"Château Pavie
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.6,"[['Winery', 'Château Pavie'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork']]", Château Pavie,red,"[' 100% Merlot', ' ']", 13%,2019,$638.75,72.1694%;,55.6151%;,14.2517%;,52.0924%;
https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,"Château Pontet-Canet
Pauillac (Grand Cru Classé) 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.6,"[['Winery', 'Château Pontet-Canet'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Very intense colour. Very intense nose, marked by notes of cherry, blackberry and redcurrant with traces of vanilla, liquorice and cedar. The attack is full to the palate. The tannins of great smoothness reveal a fine elegance. The finish, with no trace of aggressiveness, is marked by a good length.']]", Château Pontet-Canet,red,"[' 100% Cabernet Sauvignon', ' ']", 13.5%,2016,$208.33,72.9304%;,73.0873%;,9.36495%;,72.4004%;
https://images.vivino.com/thumbs/DygMHm5zSi2qXX6I0Hk90A_pb_x600.png,"Château Margaux
Château Margaux (Premier Grand Cru Classé) 2014","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.6,"[['Winery', 'Château Margaux'], ['Grapes', '100% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Margaux,red,"[' 100% Petit Verdot', ' ']", 13.5%,2014,$829.95,59.3283%;,63.0885%;,7.69593%;,71.5245%;
https://images.vivino.com/thumbs/YELZlu1kRlG_JBI5l9LnuQ_pb_x600.png,"Château Mouton Rothschild
Pauillac (Premier Grand Cru Classé) 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.6,"[['Winery', 'Château Mouton Rothschild'], ['Grapes', '90% Cabernet Sauvignon, 9% Merlot, 1% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The supremely elegant nose displays red fruit aromas with touches of spice. On the palate, a smooth, creamy attack yields powerful, velvet tannins. The roundness is remarkable, giving the wine very attractive length. The finish reveals vanilla and chocolate aromas, with pleasant floral notes.']]", Château Mouton Rothschild,red,"[' 90% Cabernet Sauvignon', ' 9% Merlot', ' 1% Petit Verdot', ' ']", 14%,2017,$787.50,68.8876%;,70.2152%;,10.3597%;,69.6457%;
https://images.vivino.com/thumbs/8EzYHdeCTTu12XZ-_bWAmw_pb_x600.png,"Cos d'Estournel
Cos d'Estournel 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.6,"[['Winery', ""Cos d'Estournel""], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The call of faraway lands. As mysterious and intriguing as a lone adventurer returning from a solitary sail, Cos d’Estournel is slow to reveal itself. Little by little, it evokes stories of distant places, market stalls brimming with unfamiliar fruits, spices and wares, village festivities warmed by the joy of revelers and the setting sun, and sumptuous visions of ladies and their voluptuous curves. A myriad of scents, colors and tastes appeals to the senses. The Grand Vin of Cos d’Estournel is both demure and deliberately sensuous, a fascinating and elegant nectar.']]"," ""Cos dEstournel""",red,"[' 100% Merlot', ' ']", 13.5%,2016,$313.93,72.3436%;,73.1914%;,9.13%;,72.4533%;
https://images.vivino.com/thumbs/IKYGOPzNQgW34bK7oGA31A_pb_x600.png,"Château Margaux
Pavillon Rouge du Château Margaux 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Margaux'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Margaux,red,"[' 100% Merlot', ' ']", 13%,2019,$323.99,58.9714%;,60.7318%;,8.1569%;,69.4633%;
https://images.vivino.com/thumbs/Gb2ViEV1Sy6_7YsmFM9iSw_pb_x600.png,"Château Rauzan-Ségla
Margaux (Grand Cru Classé) 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Rauzan-Ségla'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Candied confectionary nose along with some Margaux perfume and flowers. Palate is nicely fresh. Sweet and modern, with rich berry flavours, balanced and nicely proportioned until the finish.']]", Château Rauzan-Ségla,red,"[' 100% Cabernet Sauvignon', ' ']", 13.5%,2005,$269.99,60.6472%;,64.3779%;,7.61596%;,71.9256%;
https://images.vivino.com/thumbs/PthycJJ7RYu0-S0vFHDeUA_pb_x600.png,"Chateau Palmer
Grand Vin de Château Palmer (Grand Cru Classé) 2006","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Chateau Palmer'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Chateau Palmer,red,"[' 100% Cabernet Sauvignon', ' ']", 13%,2006,$353.95,61.0752%;,62.2494%;,9.96336%;,70.9077%;
https://images.vivino.com/thumbs/CL2ge7ytS26abMUAKgu6HA_pb_x600.png,"Château Mouton Rothschild
Le Petit Mouton de Mouton Rothschild Pauillac 2006","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Mouton Rothschild'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The nose is dominated by red fruit aromas, elegantly underpinned by complex oak. The palate is dense and full-bodied. Silky, highly elegant tannins give the wine exceptional length.']]", Château Mouton Rothschild,red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 13%,2006,$583.33,71.2295%;,71.4095%;,9.20834%;,71.2593%;
https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,"Château Pontet-Canet
Pauillac (Grand Cru Classé) 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Pontet-Canet'], ['Grapes', '60% Cabernet Sauvignon, 35% Merlot, 4% Cabernet Franc, 1% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Very intense colour. Very intense nose, marked by notes of cherry, blackberry and redcurrant with traces of vanilla, liquorice and cedar. The attack is full to the palate. The tannins of great smoothness reveal a fine elegance. The finish, with no trace of aggressiveness, is marked by a good length.']]", Château Pontet-Canet,red,"[' 60% Cabernet Sauvignon', ' 35% Merlot', ' 4% Cabernet Franc', ' 1% Petit Verdot', ' ']", 13.5%,2015,$159.95,72.9304%;,73.0873%;,9.36495%;,72.4004%;
https://images.vivino.com/thumbs/HFH3Ek2GR8-b4NyFNRlEYQ_pb_x600.png,"Château Figeac
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Figeac'], ['Grapes', '35% Cabernet Sauvignon, 35% Cabernet Franc, 30% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Figeac,red,"[' 35% Cabernet Sauvignon', ' 35% Cabernet Franc', ' 30% Merlot', ' ']", 12.5%,2016,$399.99,70.0065%;,53.6954%;,8.75301%;,52.2188%;
https://images.vivino.com/thumbs/HFH3Ek2GR8-b4NyFNRlEYQ_pb_x600.png,"Château Figeac
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Figeac'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork']]", Château Figeac,red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 14%,2020,$399.99,70.0065%;,53.6954%;,8.75301%;,52.2188%;
https://images.vivino.com/thumbs/-VCSqTjKRqSTHfQDPvG3PA_pb_x600.png,"Château Pichon Baron
Pauillac (Grand Cru Classé) 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Pichon Baron'], ['Grapes', '60% Cabernet Sauvignon, 35% Merlot, 4% Cabernet Franc, 1% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'A wine of great personality with fresh red-fruit and blackberry scents. It is quick to express itself on the palate, rolling out its assertive, powerful character and rich flesh. The finish is very long-lasting, with dense, precise tannins. A finely-balanced wine of substance with firm structure and body.']]", Château Pichon Baron,red,"[' 60% Cabernet Sauvignon', ' 35% Merlot', ' 4% Cabernet Franc', ' 1% Petit Verdot', ' ']", 13.5%,2016,$210,71.9409%;,72.9014%;,9.8723%;,72.1823%;
https://images.vivino.com/thumbs/PthycJJ7RYu0-S0vFHDeUA_pb_x600.png,"Chateau Palmer
Grand Vin de Château Palmer (Grand Cru Classé) 2008","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Chateau Palmer'], ['Grapes', '51% Merlot, 41% Cabernet Sauvignon, 8% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Chateau Palmer,red,"[' 51% Merlot', ' 41% Cabernet Sauvignon', ' 8% Petit Verdot', ' ']", 13.5%,2008,$549.99,61.0752%;,62.2494%;,9.96336%;,70.9077%;
https://images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,"Vieux Château Certan
Pomerol 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Vieux Château Certan'], ['Grapes', '70% Merlot, 25% Cabernet Franc, 5% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]", Vieux Château Certan,red,"[' 70% Merlot', ' 25% Cabernet Franc', ' 5% Cabernet Sauvignon', ' ']", 15%,2015,$549.99,70.4169%;,53.215%;,9.31804%;,52.1907%;
https://images.vivino.com/thumbs/8EzYHdeCTTu12XZ-_bWAmw_pb_x600.png,"Cos d'Estournel
Cos d'Estournel 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', ""Cos d'Estournel""], ['Grapes', '60% Cabernet Sauvignon, 38% Merlot, 2% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The call of faraway lands. As mysterious and intriguing as a lone adventurer returning from a solitary sail, Cos d’Estournel is slow to reveal itself. Little by little, it evokes stories of distant places, market stalls brimming with unfamiliar fruits, spices and wares, village festivities warmed by the joy of revelers and the setting sun, and sumptuous visions of ladies and their voluptuous curves. A myriad of scents, colors and tastes appeals to the senses. The Grand Vin of Cos d’Estournel is both demure and deliberately sensuous, a fascinating and elegant nectar.']]"," ""Cos dEstournel""",red,"[' 60% Cabernet Sauvignon', ' 38% Merlot', ' 2% Cabernet Franc', ' ']", 13.5%,2015,$284,72.3436%;,73.1914%;,9.13%;,72.4533%;
https://images.vivino.com/thumbs/HFH3Ek2GR8-b4NyFNRlEYQ_pb_x600.png,"Château Figeac
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Figeac'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Château Figeac,red,"[' 100% Cabernet Sauvignon', ' ']", 14%,2010,$430.65,70.0065%;,53.6954%;,8.75301%;,52.2188%;
https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,"Château Léoville Las Cases
Saint-Julien (Grand Cru Classé) 2009","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Léoville Las Cases'], ['Grapes', '76% Cabernet Sauvignon, 15% Merlot, 9% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Léoville Las Cases,red,"[' 76% Cabernet Sauvignon', ' 15% Merlot', ' 9% Cabernet Franc', ' ']", 13.5%,2009,$450.75,62.1058%;,64.1958%;,8.33751%;,72.0269%;
https://images.vivino.com/thumbs/7wKRbSVpRX6PcdqVn-gxDQ_pb_x600.png,"Cos d'Estournel
Cos d'Estournel 1989","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', ""Cos d'Estournel""], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The call of faraway lands. As mysterious and intriguing as a lone adventurer returning from a solitary sail, Cos d’Estournel is slow to reveal itself. Little by little, it evokes stories of distant places, market stalls brimming with unfamiliar fruits, spices and wares, village festivities warmed by the joy of revelers and the setting sun, and sumptuous visions of ladies and their voluptuous curves. A myriad of scents, colors and tastes appeals to the senses. The Grand Vin of Cos d’Estournel is both demure and deliberately sensuous, a fascinating and elegant nectar.']]"," ""Cos dEstournel""",red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' Petit Verdot', ' ']", 13%,1989,$433.84,72.3436%;,73.1914%;,9.13%;,72.4533%;
